timestamp,incr,state,speed,speed_Unit,CAN1: Dev. 1numberoccur,CAN1: Dev. 1errid,CAN1: Dev. 1firsttime,CAN1: Dev. 1lasttime,CAN1: Dev. 4numberoccur,CAN1: Dev. 4errid,CAN1: Dev. 4firsttime,CAN1: Dev. 4lasttime,CAN1: Dev. 3numberoccur,CAN1: Dev. 3errid,CAN1: Dev. 3firsttime,CAN1: Dev. 3lasttime,CAN1: Dev. 2numberoccur,CAN1: Dev. 2errid,CAN1: Dev. 2firsttime,CAN1: Dev. 2lasttime,CAN1: Dev. 5numberoccur,CAN1: Dev. 5errid,CAN1: Dev. 5firsttime,CAN1: Dev. 5lasttime,CAN1: Dev. 6numberoccur,CAN1: Dev. 6errid,CAN1: Dev. 6firsttime,CAN1: Dev. 6lasttime,throughput
2017-07-09T00:56:14.042,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T00:57:14.042,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T00:58:14.042,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T00:59:14.042,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:00:14.042,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:01:14.042,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:02:14.042,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:03:14.042,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:04:14.042,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:05:14.042,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:06:14.046,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:07:14.046,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:08:14.046,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:09:14.046,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:10:14.046,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:11:14.046,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:12:14.046,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:13:14.046,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:14:14.046,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:15:14.046,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:16:14.054,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:17:14.054,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:18:14.054,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:19:14.054,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:20:14.054,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:21:14.054,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:22:14.054,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:23:14.054,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:24:14.054,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:25:14.054,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:26:14.058,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:27:14.058,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:28:14.058,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:29:14.058,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:30:14.058,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:31:14.058,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:32:14.058,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:33:14.058,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:34:14.058,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:35:14.058,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:36:14.063,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:37:14.063,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:38:14.063,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:39:14.063,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:40:14.063,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:41:14.063,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:42:14.063,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:43:14.063,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:44:14.063,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:45:14.063,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:46:14.069,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:47:14.069,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:48:14.069,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:49:14.069,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:50:14.069,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:51:14.069,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:52:14.069,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:53:14.069,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:54:14.069,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
2017-07-09T01:55:14.069,63099,stopped,0,ft/min,74,3000400,2017-05-30T10:06:22,2017-07-08T01:05:40,75,3000400,2017-05-30T10:06:25,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:29,2017-07-08T01:40:09,60,3000400,2017-05-30T10:06:31,2017-07-08T03:51:03,73,3000400,2017-05-30T10:06:33,2017-07-08T01:05:42,83,3000400,2017-05-30T10:06:34,2017-07-08T00:05:09,0
