,timestamp,incr,state,speed,speed_Unit,CAN1: Dev. 11numberoccur,CAN1: Dev. 11errid,CAN1: Dev. 11firsttime,CAN1: Dev. 11lasttime,CAN1: Dev. 12numberoccur,CAN1: Dev. 12errid,CAN1: Dev. 12firsttime,CAN1: Dev. 12lasttime,CAN1: Dev. 3numberoccur,CAN1: Dev. 3errid,CAN1: Dev. 3firsttime,CAN1: Dev. 3lasttime,CAN1: Dev. 2numberoccur,CAN1: Dev. 2errid,CAN1: Dev. 2firsttime,CAN1: Dev. 2lasttime,CAN1: Dev. 6numberoccur,CAN1: Dev. 6errid,CAN1: Dev. 6firsttime,CAN1: Dev. 6lasttime,CAN1: Dev. 1numberoccur,CAN1: Dev. 1errid,CAN1: Dev. 1firsttime,CAN1: Dev. 1lasttime,CAN1: Dev. 5numberoccur,CAN1: Dev. 5errid,CAN1: Dev. 5firsttime,CAN1: Dev. 5lasttime,CAN1: Dev. 4numberoccur,CAN1: Dev. 4errid,CAN1: Dev. 4firsttime,CAN1: Dev. 4lasttime,throughput
20,2017-07-27T23:18:26.544,31619.0,started,537.4,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,38.0
21,2017-07-27T23:19:26.544,60597.0,started,537.4,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,36.0
22,2017-07-27T23:20:26.544,24069.0,started,540.94,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,34.0
23,2017-07-27T23:21:26.549,53032.0,started,539.37,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,18.0
24,2017-07-27T23:22:26.549,16489.0,started,540.55,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,31.0
25,2017-07-27T23:23:26.549,45452.0,started,540.55,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,32.0
26,2017-07-27T23:24:26.549,8924.0,started,537.4,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,23.0
27,2017-07-27T23:25:26.549,37917.0,started,537.6,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,18.0
28,2017-07-27T23:26:26.549,1449.0,started,537.6,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,68.0
29,2017-07-27T23:27:26.555,30472.0,started,537.6,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,60.0
30,2017-07-27T23:28:26.549,59480.0,started,537.6,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,66.0
31,2017-07-27T23:29:26.549,22937.0,started,537.6,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,47.0
32,2017-07-27T23:30:26.549,51975.0,started,537.6,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,34,3000400,2017-07-24T10:00:36,2017-07-27T17:13:49,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,98.0
33,2017-07-27T23:31:26.554,15493.0,started,541.73,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,35,3000400,2017-07-24T10:00:36,2017-07-27T23:31:20,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,86.0
34,2017-07-27T23:32:26.557,44590.0,started,537.4,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,35,3000400,2017-07-24T10:00:36,2017-07-27T23:31:20,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,80.0
35,2017-07-27T23:33:26.554,8122.0,started,541.54,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,35,3000400,2017-07-24T10:00:36,2017-07-27T23:31:20,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,63.0
36,2017-07-27T23:34:26.554,37145.0,started,537.6,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,35,3000400,2017-07-24T10:00:36,2017-07-27T23:31:20,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,51.0
37,2017-07-27T23:35:26.554,617.0,started,537.6,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,35,3000400,2017-07-24T10:00:36,2017-07-27T23:31:20,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,52.0
38,2017-07-27T23:36:26.554,29655.0,started,537.99,ft/min,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,1,3000400,2017-07-24T09:20:33,2017-07-24T09:20:33,35,3000400,2017-07-24T10:00:36,2017-07-27T23:31:20,13,3000400,2017-07-24T10:00:36,2017-07-27T19:34:41,35,3000400,2017-07-24T10:00:36,2017-07-27T16:53:37,41,3000400,2017-07-24T10:00:37,2017-07-27T23:15:14,32,3000400,2017-07-24T10:00:37,2017-07-27T19:55:29,34,3000400,2017-07-24T10:00:38,2017-07-27T19:55:29,61.0
