devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:23:01.341,incr,36480.0,tokenid,0089PS06CT12017-07-16T11:22:59463,seqnb,7635.0,timestamp1,2017-07-16T11:22:59.299,otl,16.33,otl_Unit,inch,tt,152.0,tt_Unit,ms,oga,149.17,oga_Unit,inch,devicelist,FC300008,ole,15.2,size_Unit,inch,owi,7.4,ohe,5.6,oa,-49.0,oa_Unit,degree/10,obv,6299.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2759.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,2.9,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:23:02.434,incr,39390.0,tokenid,0089PS06CT12017-07-16T11:23:00464,seqnb,7636.0,timestamp1,2017-07-16T11:23:00.384,otl,16.96,otl_Unit,inch,tt,157.0,tt_Unit,ms,oga,100.03,oga_Unit,inch,devicelist,FC300008,ole,16.0,size_Unit,inch,owi,12.4,ohe,5.6,oa,-25.0,oa_Unit,degree/10,obv,11110.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2789.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,2.0,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:23:04.553,incr,45045.0,tokenid,0089PS06CT12017-07-16T11:23:02465,seqnb,7637.0,timestamp1,2017-07-16T11:23:02.499,otl,18.77,otl_Unit,inch,tt,174.0,tt_Unit,ms,oga,209.21,oga_Unit,inch,devicelist,FC300008,ole,18.2,size_Unit,inch,owi,14.6,ohe,12.6,oa,-16.0,oa_Unit,degree/10,obv,33481.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2767.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,27.2,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:23:06.726,incr,50850.0,tokenid,0089PS06CT12017-07-16T11:23:04466,seqnb,7638.0,timestamp1,2017-07-16T11:23:04.686,otl,15.74,otl_Unit,inch,tt,147.0,tt_Unit,ms,oga,220.15,oga_Unit,inch,devicelist,FC300008,ole,14.8,size_Unit,inch,owi,15.0,ohe,9.0,oa,878.0,oa_Unit,degree/10,obv,19980.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2767.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,41.6,owe_Unit,LB,TooBig,0,NoRead,1,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:23:07.027,incr,51660.0,tokenid,0089PS06CT12017-07-16T11:23:04467,seqnb,7639.0,timestamp1,2017-07-16T11:23:04.989,otl,13.3,otl_Unit,inch,tt,124.0,tt_Unit,ms,oga,19.37,oga_Unit,inch,devicelist,FC300008,ole,12.4,size_Unit,inch,owi,12.4,ohe,12.6,oa,866.0,oa_Unit,degree/10,obv,19374.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2767.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,9.0,owe_Unit,LB,TooBig,0,NoRead,1,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:23:07.904,incr,54000.0,tokenid,0089PS06CT12017-07-16T11:23:05468,seqnb,7640.0,timestamp1,2017-07-16T11:23:05.847,otl,57.0,otl_Unit,inch,tt,527.0,tt_Unit,ms,oga,35.74,oga_Unit,inch,devicelist,FC300008,ole,56.8,size_Unit,inch,owi,12.0,ohe,5.8,oa,-15.0,oa_Unit,degree/10,obv,39533.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2773.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,18.1,owe_Unit,LB,TooBig,0,NoRead,1,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:24:04.406,incr,8052.0,tokenid,0089PS06CT12017-07-16T11:24:02469,seqnb,7641.0,timestamp1,2017-07-16T11:24:02.364,otl,10.27,otl_Unit,inch,tt,96.0,tt_Unit,ms,oga,-1.0,oga_Unit,inch,devicelist,FC300008,ole,10.2,size_Unit,inch,owi,6.4,ohe,4.6,oa,-21.0,oa_Unit,degree/10,obv,3003.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2754.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,1.2,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:24:08.502,incr,18972.0,tokenid,0089PS06CT12017-07-16T11:24:06470,seqnb,7642.0,timestamp1,2017-07-16T11:24:06.447,otl,11.49,otl_Unit,inch,tt,107.0,tt_Unit,ms,oga,428.77,oga_Unit,inch,devicelist,FC300008,ole,10.4,size_Unit,inch,owi,10.6,ohe,4.6,oa,838.0,oa_Unit,degree/10,obv,5071.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2751.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,3.7,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:24:29.348,incr,9026.0,tokenid,0089PS06CT12017-07-16T11:24:27471,seqnb,7643.0,timestamp1,2017-07-16T11:24:27.294,otl,16.96,otl_Unit,inch,tt,157.0,tt_Unit,ms,oga,-1.0,oga_Unit,inch,devicelist,FC300008,ole,16.6,size_Unit,inch,owi,13.4,ohe,12.6,oa,-25.0,oa_Unit,degree/10,obv,28027.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2762.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,5.2,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
devicename,0089PS06CT1,deviceid,32.0,timestamp,2017-07-16T11:24:58.598,incr,21490.0,tokenid,0089PS06CT12017-07-16T11:24:56472,seqnb,7644.0,timestamp1,2017-07-16T11:24:56.555,otl,15.74,otl_Unit,inch,tt,147.0,tt_Unit,ms,oga,-1.0,oga_Unit,inch,devicelist,FC300008,ole,14.6,size_Unit,inch,owi,19.4,ohe,5.6,oa,881.0,oa_Unit,degree/10,obv,15861.0,obv_Unit,inch3/10,orv,0.0,orv_Unit,inch3/10,otve,2778.0,otve_Unit,mm/sec,speed,539.76,speed_Unit,ft/min,owe,3.6,owe_Unit,LB,TooBig,0,NoRead,0,LFT,1,MultiRead,0,Irreg,0,TooSmall,0,Gap,0,ValidDim,1,ValidRead,1,Clipping,0,PeError,0
