timestamp,oga,ole,owi,ohe,oa,obv,otve,speed,owe,TooBig,NoRead,LFT,MultiRead,Irreg,TooSmall,Gap,ValidDim,ValidRead,timeInterval
2017-07-05 09:30:49.381,22.4,16.4,14.4,11.4,-30.0,26922.0,2767.0,540.75,8.5,0,0,1,0,0,0,0,1,1,0.36500000000000005
2017-07-05 09:30:50.439,103.07,10.4,12.2,4.6,869.0,5836.0,2754.0,540.75,0.8,0,0,1,0,0,0,0,1,1,1.058
2017-07-05 09:30:50.719,18.81,10.0,14.2,2.8,857.0,3976.0,2810.0,540.75,0.9,0,0,1,0,0,0,0,1,1,0.28
2017-07-05 09:30:51.699,95.19,12.2,10.4,4.6,-19.0,5836.0,2751.0,540.75,0.6,0,1,1,0,0,0,0,1,1,0.9800000000000001
2017-07-05 09:30:52.630,83.07,17.0,11.8,6.4,-23.0,12838.0,2757.0,540.75,22.8,0,1,1,0,0,0,0,1,1,0.931
2017-07-05 09:30:53.478,77.59,13.6,10.2,9.6,-6.0,13317.0,2767.0,540.75,24.9,0,1,1,0,0,0,0,1,1,0.8480000000000001
2017-07-05 09:30:54.399,87.95,10.2,6.4,4.8,-37.0,3133.0,2746.0,540.75,1.0,0,0,1,0,0,0,0,1,1,0.921
2017-07-05 09:30:55.228,73.97,14.8,12.8,8.0,-25.0,15155.0,2767.0,540.75,9.4,0,0,1,0,0,0,0,1,1,0.8290000000000001
2017-07-05 09:30:55.842,49.76,15.4,10.0,11.6,-18.0,17864.0,2781.0,540.75,4.3,0,0,1,0,0,0,0,1,1,0.614
2017-07-05 09:30:56.598,67.28,13.4,11.0,6.8,-3.0,10023.0,2754.0,540.75,6.6,0,0,1,0,0,0,0,1,1,0.756
2017-07-05 09:31:00.866,442.12,17.4,9.2,5.6,-48.0,8964.0,2757.0,540.75,4.4,0,0,1,0,0,0,0,1,1,4.268000000000001
2017-07-05 09:31:11.789,1155.35,25.2,20.6,21.4,-7.0,111092.0,2773.0,540.75,43.9,0,1,1,0,0,0,0,1,1,10.923
2017-07-05 09:31:16.088,448.18,12.0,9.6,7.8,-18.0,8986.0,2743.0,540.75,3.4,0,0,1,0,0,0,0,1,1,4.299
2017-07-05 09:31:17.308,120.66,11.6,11.2,6.8,-51.0,8835.0,2746.0,540.75,2.3,0,0,1,0,0,0,0,1,1,1.22
2017-07-05 09:31:21.819,473.62,16.8,13.2,12.2,-16.0,27055.0,2767.0,540.75,60.2,0,1,1,0,0,0,0,1,1,4.511
2017-07-05 09:31:30.055,865.43,22.2,16.6,13.6,6.0,50119.0,2762.0,540.75,38.9,0,0,1,0,0,0,0,1,1,8.236
2017-07-05 09:31:36.799,703.5,24.2,17.0,6.8,-9.0,27975.0,2767.0,540.75,17.3,0,1,1,0,0,0,0,1,1,6.744000000000001
2017-07-05 09:31:38.956,212.24,20.4,13.8,9.4,-19.0,26463.0,2759.0,540.75,14.8,0,1,1,0,0,0,0,1,1,2.157
2017-07-05 09:32:05.550,-1.0,14.0,10.4,6.6,-40.0,9610.0,2762.0,540.75,2.1,0,1,1,0,0,0,0,1,1,26.594
2017-07-05 09:32:14.724,977.08,13.0,11.4,9.2,-13.0,13634.0,2773.0,540.75,23.8,0,1,1,0,0,0,0,1,1,9.174000000000001
2017-07-05 09:32:19.346,472.44,24.8,23.0,25.4,9.0,144882.0,2783.0,540.75,43.2,0,0,0,0,1,0,0,0,1,4.622
2017-07-05 09:32:21.295,187.36,24.8,16.4,14.0,-5.0,56941.0,2762.0,540.75,12.4,0,1,1,0,0,0,0,1,1,1.949
2017-07-05 09:32:22.844,145.55,20.0,14.8,8.2,-18.0,24272.0,2767.0,540.75,34.8,0,0,1,0,0,0,0,1,1,1.5490000000000002
2017-07-05 09:32:24.249,126.14,24.8,12.4,6.6,-24.0,20296.0,2767.0,540.75,11.4,0,0,1,0,0,0,0,1,1,1.405
2017-07-05 09:32:28.011,351.73,55.6,14.8,4.4,-7.0,36207.0,2767.0,540.75,19.7,0,1,1,0,0,0,0,1,1,3.7620000000000005
2017-07-05 09:32:33.327,520.94,53.0,20.0,7.0,-2.0,74200.0,2773.0,540.75,26.0,0,1,1,0,0,0,0,1,1,5.316000000000001
2017-07-05 09:32:38.892,570.7,34.2,29.6,27.0,0.0,273326.0,2799.0,541.34,77.6,0,1,0,0,1,0,0,0,1,5.565
2017-07-05 09:32:39.449,24.25,30.8,36.8,11.4,832.0,129212.0,2767.0,541.34,38.8,0,0,1,0,0,0,0,1,1,0.557
2017-07-05 09:32:40.928,143.7,17.0,11.8,6.4,-18.0,12838.0,2767.0,541.34,22.8,0,1,1,0,0,0,0,1,1,1.479
2017-07-05 09:32:43.887,303.81,15.2,13.0,11.0,-5.0,21736.0,2762.0,541.34,6.3,0,1,1,0,0,0,0,1,1,2.959
2017-07-05 09:32:44.702,65.43,21.2,22.0,9.0,896.0,41976.0,2751.0,541.34,16.6,0,0,1,0,0,0,0,1,1,0.8150000000000001
2017-07-05 09:32:45.905,110.35,19.6,23.6,14.6,-881.0,67534.0,2762.0,541.34,45.5,0,1,1,0,0,0,0,1,1,1.203
2017-07-05 09:32:46.357,32.71,16.0,8.2,10.0,15.0,13120.0,2759.0,541.34,5.8,0,1,0,0,0,0,0,1,0,0.452
2017-07-05 09:32:48.035,159.48,18.2,19.2,11.8,883.0,41234.0,2757.0,541.34,16.6,0,0,1,0,0,0,0,1,1,1.6780000000000002
2017-07-05 09:32:54.100,633.77,20.2,14.4,8.6,-18.0,25016.0,2773.0,541.34,35.3,0,0,1,0,0,0,0,1,1,6.065
2017-07-05 09:32:55.973,184.37,20.6,20.6,10.6,-21.0,44982.0,2767.0,541.34,20.2,0,1,1,0,0,0,0,1,1,1.8730000000000002
2017-07-05 09:32:57.843,177.04,23.8,18.0,7.2,-22.0,30845.0,2775.0,541.34,18.8,0,1,1,0,0,0,0,1,1,1.87
2017-07-05 09:33:01.451,363.22,25.8,24.6,16.6,-16.0,105357.0,2780.0,541.34,14.7,0,1,1,0,0,0,0,1,1,3.608
2017-07-05 09:33:05.276,399.05,13.4,10.2,9.6,-8.0,13121.0,2767.0,541.34,24.8,0,1,1,0,0,0,0,1,1,3.825
2017-07-05 09:33:05.804,44.88,11.0,8.0,6.4,-20.0,5632.0,2757.0,541.34,3.9,0,0,1,0,0,0,0,1,1,0.528
2017-07-05 09:33:07.424,152.83,20.2,14.6,8.2,-31.0,24183.0,2791.0,541.34,34.3,0,0,1,0,0,0,0,1,1,1.62
2017-07-05 09:33:07.951,44.88,13.2,11.2,9.2,-2.0,13601.0,2757.0,541.34,23.8,0,1,1,0,0,0,0,1,1,0.527
2017-07-05 09:33:10.411,251.69,13.8,10.2,9.6,-2.0,13513.0,2751.0,541.34,25.0,0,1,1,0,0,0,0,1,1,2.46
2017-07-05 09:33:12.758,239.52,13.6,10.2,9.6,-13.0,13317.0,2751.0,541.34,24.7,0,1,1,0,0,0,0,1,1,2.347
2017-07-05 09:33:15.747,285.03,37.2,25.0,6.2,-16.0,57660.0,2770.0,541.34,10.5,0,1,1,0,0,0,0,1,1,2.9890000000000003
2017-07-05 09:33:16.415,49.09,22.4,14.6,12.8,-14.0,41861.0,2757.0,541.34,15.8,0,1,1,0,0,0,0,1,1,0.668
2017-07-05 09:33:19.646,329.92,17.0,18.2,12.8,856.0,39603.0,2757.0,541.34,7.9,0,0,1,0,0,0,0,1,1,3.2310000000000003
2017-07-05 09:33:20.359,65.51,11.8,13.4,10.8,878.0,17077.0,2757.0,541.34,36.4,0,0,1,0,0,0,0,1,1,0.7130000000000001
2017-07-05 09:33:21.504,109.72,13.2,12.6,4.8,-5.0,7983.0,2767.0,541.34,1.8,0,0,1,0,0,0,0,1,1,1.145
2017-07-05 09:33:23.331,186.77,9.2,12.8,5.0,834.0,5888.0,2759.0,541.34,0.7,0,1,0,0,1,0,0,0,1,1.8270000000000002
2017-07-05 09:33:25.096,171.61,18.6,16.2,14.4,-22.0,43390.0,2749.0,541.34,29.2,0,0,1,0,0,0,0,1,1,1.7650000000000001
2017-07-05 09:33:25.393,21.81,10.2,8.4,6.6,-20.0,5655.0,2749.0,541.34,2.3,0,0,1,0,0,0,0,1,1,0.29700000000000004
2017-07-05 09:33:26.824,133.97,20.4,20.0,12.8,-5.0,52224.0,2757.0,541.34,16.0,0,0,0,0,1,0,0,0,1,1.431
2017-07-05 09:33:29.210,234.09,22.2,16.6,13.6,-26.0,50119.0,2759.0,541.34,36.8,0,0,1,0,0,0,0,1,1,2.386
2017-07-05 09:33:30.981,170.43,20.4,12.6,9.0,-19.0,23134.0,2762.0,541.34,15.5,0,0,1,0,0,0,0,1,1,1.7710000000000001
2017-07-05 09:33:31.613,50.94,16.4,17.4,16.6,866.0,47370.0,2780.0,541.34,14.0,0,0,1,0,0,0,0,1,1,0.632
2017-07-05 09:33:31.940,22.48,11.6,11.2,6.8,-14.0,8835.0,2757.0,541.34,2.2,0,0,1,0,0,0,0,1,1,0.327
2017-07-05 09:33:32.476,35.74,24.6,16.8,13.8,-12.0,57033.0,2754.0,541.34,12.8,0,1,1,0,0,0,0,1,1,0.536
2017-07-05 09:33:33.796,99.44,41.2,20.2,25.2,-12.0,209725.0,2767.0,541.34,51.3,0,0,1,0,0,0,0,1,1,1.32
2017-07-05 09:33:36.214,237.71,22.6,16.6,13.4,-24.0,50271.0,2799.0,541.34,37.9,0,0,1,0,0,0,0,1,1,2.418
2017-07-05 09:33:36.716,27.83,25.0,9.0,8.8,-25.0,19800.0,2762.0,541.34,8.4,0,0,1,0,0,0,0,1,1,0.502
2017-07-05 09:33:37.559,67.24,25.0,24.2,16.2,-3.0,98010.0,2746.0,541.34,7.0,0,0,1,0,0,0,0,1,1,0.8430000000000001
2017-07-05 09:33:37.867,24.25,8.8,11.8,9.8,883.0,10176.0,2759.0,541.34,16.5,0,0,1,0,0,0,0,1,1,0.308
2017-07-05 09:33:38.536,45.47,26.8,17.4,12.4,-19.0,57824.0,2783.0,541.34,28.6,0,0,1,0,0,0,0,1,1,0.669
2017-07-05 09:33:39.032,42.44,11.2,8.4,10.0,-22.0,9408.0,2773.0,541.34,17.6,0,0,1,0,0,0,0,1,1,0.49600000000000005
2017-07-05 09:33:40.084,92.16,21.8,16.0,13.6,-39.0,47437.0,2757.0,541.34,10.4,0,1,1,0,0,0,0,1,1,1.052
2017-07-05 09:33:40.509,30.9,14.2,10.4,6.6,-27.0,9747.0,2762.0,541.34,2.5,0,1,1,0,0,0,0,1,1,0.42500000000000004
2017-07-05 09:33:41.082,47.87,13.4,10.2,9.6,13.0,13121.0,2767.0,541.34,24.9,0,1,1,0,0,0,0,1,1,0.5730000000000001
2017-07-05 09:33:41.984,72.75,22.2,13.0,15.0,-8.0,43290.0,2757.0,541.34,9.7,0,0,1,0,0,0,0,1,1,0.902
2017-07-05 09:33:42.505,33.93,19.6,8.2,6.6,-34.0,10608.0,2762.0,541.34,4.2,0,0,1,0,0,0,0,1,1,0.521
2017-07-05 09:33:43.874,114.6,32.4,5.0,5.2,4.0,8424.0,2764.0,541.34,6.3,0,0,1,0,0,0,0,1,1,1.369
2017-07-05 09:33:44.218,23.62,14.4,10.2,6.6,-28.0,9694.0,2767.0,541.34,2.6,0,0,1,0,0,0,0,1,1,0.34400000000000003
2017-07-05 09:33:44.487,20.59,7.6,9.6,7.8,-888.0,5691.0,2738.0,541.34,6.0,0,0,1,0,0,0,0,1,1,0.269
2017-07-05 09:33:44.862,20.59,16.2,11.4,11.4,-283.0,21054.0,2751.0,541.34,4.6,0,0,1,0,0,0,0,1,1,0.375
2017-07-05 09:33:45.212,23.62,14.0,10.4,4.8,-20.0,6989.0,2773.0,541.34,1.6,0,0,1,0,0,0,0,1,1,0.35000000000000003
2017-07-05 09:33:45.684,36.92,11.4,8.6,6.6,-13.0,6471.0,2778.0,541.34,2.7,0,0,1,0,0,0,0,1,1,0.47200000000000003
2017-07-05 09:33:46.307,53.97,14.0,10.4,6.6,-41.0,9610.0,2759.0,541.34,3.0,0,0,1,0,0,0,0,1,1,0.623
2017-07-05 09:33:46.995,64.88,8.4,10.4,6.6,855.0,5766.0,2762.0,541.34,2.0,0,0,1,0,0,0,0,1,1,0.6880000000000001
2017-07-05 09:33:48.113,105.47,14.2,10.4,6.8,-32.0,10042.0,2757.0,541.34,2.1,0,0,1,0,0,0,0,1,1,1.118
2017-07-05 09:33:48.916,61.85,23.8,17.0,6.8,-16.0,27513.0,2757.0,541.34,17.2,0,0,1,0,0,0,0,1,1,0.803
2017-07-05 09:33:49.533,53.38,14.4,10.2,6.6,-30.0,9694.0,2767.0,541.34,3.5,0,1,1,0,0,0,0,1,1,0.617
2017-07-05 09:33:51.139,155.23,17.4,23.0,14.2,876.0,56828.0,2757.0,541.34,36.8,0,0,0,0,1,0,0,0,1,1.606
2017-07-05 09:33:51.632,41.77,12.6,13.4,10.6,890.0,17897.0,2757.0,541.34,36.5,0,0,1,0,0,0,0,1,1,0.49300000000000005
2017-07-05 09:33:52.806,103.07,22.6,19.2,16.4,-21.0,71163.0,2786.0,541.34,47.5,0,0,1,0,0,0,0,1,1,1.1740000000000002
2017-07-05 09:33:53.146,21.22,14.6,23.4,10.8,889.0,36897.0,2762.0,541.34,9.5,0,0,1,0,0,0,0,1,1,0.34
2017-07-05 09:33:53.456,19.4,15.2,10.4,6.6,-39.0,10433.0,2762.0,541.34,2.8,0,1,1,0,0,0,0,1,1,0.31
2017-07-05 09:33:55.030,141.88,27.6,17.6,13.0,10.0,63149.0,2762.0,541.34,27.2,0,0,0,0,1,0,0,0,1,1.574
2017-07-05 09:33:56.016,93.97,12.4,8.4,10.0,-33.0,10416.0,2778.0,541.34,4.7,0,0,1,0,0,0,0,1,1,0.9860000000000001
2017-07-05 09:33:56.348,20.0,14.0,10.4,6.6,-32.0,9610.0,2757.0,541.34,2.3,0,0,1,0,0,0,0,1,1,0.332
2017-07-05 09:33:56.871,42.4,12.6,13.2,12.6,834.0,20956.0,2772.0,541.34,4.5,0,0,1,0,0,0,0,1,1,0.523
2017-07-05 09:33:57.466,49.72,15.2,10.6,6.6,-25.0,10634.0,2762.0,541.34,3.7,0,1,1,0,0,0,0,1,1,0.5950000000000001
2017-07-05 09:33:59.432,195.27,14.2,18.2,9.8,870.0,25327.0,2762.0,541.34,1.7,0,0,1,0,0,0,0,1,1,1.9660000000000002
2017-07-05 09:34:00.089,59.4,11.4,8.6,10.0,-22.0,9804.0,2767.0,541.34,16.7,0,0,1,0,0,0,0,1,1,0.657
2017-07-05 09:34:00.702,52.75,12.2,8.8,10.4,-34.0,11165.0,2767.0,541.34,3.2,0,0,1,0,0,0,0,1,1,0.613
2017-07-05 09:34:02.915,217.71,20.6,16.0,12.6,-23.0,41530.0,2767.0,541.34,10.9,0,0,1,0,0,0,0,1,1,2.213
2017-07-05 09:34:03.515,49.72,16.0,12.2,6.8,-32.0,13274.0,2746.0,541.34,4.0,0,1,1,0,0,0,0,1,1,0.6000000000000001
2017-07-05 09:34:05.142,151.61,23.2,15.0,10.8,4.0,37584.0,2767.0,541.34,9.5,0,1,1,0,0,0,0,1,1,1.627
2017-07-05 09:34:06.414,112.79,22.4,16.4,13.4,-16.0,49226.0,2797.0,541.34,37.0,0,0,1,0,0,0,0,1,1,1.272
2017-07-05 09:34:06.711,18.18,14.0,10.2,6.6,-29.0,9425.0,2759.0,541.34,3.7,0,1,1,0,0,0,0,1,1,0.29700000000000004
2017-07-05 09:34:07.741,97.59,13.4,11.0,4.6,-37.0,6780.0,2759.0,541.34,1.5,0,1,0,0,1,0,0,0,1,1.03
2017-07-05 09:34:08.182,31.53,15.6,18.4,11.0,-873.0,31574.0,2762.0,541.34,11.1,0,0,1,0,0,0,0,1,1,0.441
2017-07-05 09:34:08.765,41.22,20.0,14.4,8.4,-27.0,24192.0,2759.0,541.34,37.9,0,0,1,0,0,0,0,1,1,0.5830000000000001
2017-07-05 09:34:09.402,56.37,13.4,11.8,10.8,-24.0,17077.0,2759.0,541.34,36.8,0,0,1,0,0,0,0,1,1,0.637
2017-07-05 09:34:09.682,19.96,10.4,8.6,6.6,-36.0,5903.0,2762.0,541.34,2.0,0,0,1,0,0,0,0,1,1,0.28
2017-07-05 09:34:10.806,98.18,19.6,7.8,6.6,-15.0,10090.0,2773.0,541.34,4.3,0,0,1,0,0,0,0,1,1,1.124
2017-07-05 09:34:11.294,42.44,11.6,13.6,10.8,865.0,17038.0,2767.0,541.34,35.3,0,0,1,0,0,0,0,1,1,0.48800000000000004
2017-07-05 09:34:13.489,221.33,15.4,16.2,15.4,867.0,38420.0,2793.0,541.34,42.2,0,0,1,0,0,0,0,1,1,2.1950000000000003
2017-07-05 09:34:13.938,26.65,22.6,16.2,13.8,-24.0,50525.0,2778.0,541.34,37.4,0,1,1,0,0,0,0,1,1,0.449
2017-07-05 09:34:15.462,141.88,20.0,13.8,11.6,-9.0,32016.0,2762.0,541.34,21.7,0,0,1,0,0,0,0,1,1,1.524
2017-07-05 09:34:16.742,95.74,42.6,7.4,2.0,-21.0,6305.0,2773.0,541.34,2.8,0,0,0,0,1,1,0,0,1,1.28
2017-07-05 09:34:17.452,63.66,13.4,9.4,8.0,0.0,10077.0,2762.0,541.34,1.8,0,0,1,0,0,0,0,1,1,0.7100000000000001
2017-07-05 09:34:17.746,19.37,12.0,7.0,8.4,0.0,7056.0,2762.0,541.34,2.7,0,0,1,0,0,0,0,1,1,0.29400000000000004
2017-07-05 09:34:18.164,19.37,25.0,9.0,8.8,-28.0,19800.0,2773.0,541.34,8.6,0,0,1,0,0,0,0,1,1,0.41800000000000004
2017-07-05 09:34:18.588,31.53,15.2,10.4,6.6,-36.0,10433.0,2767.0,541.34,4.1,0,1,1,0,0,0,0,1,1,0.42400000000000004
2017-07-05 09:34:18.891,21.22,11.2,8.4,7.0,-11.0,6586.0,2762.0,541.34,1.6,0,0,1,0,0,0,0,1,1,0.303
